date,net_pnl
2013-09-12,-0.002049617570687696
2013-09-13,0.008877214434131758
2013-09-16,0.0025327331401356944
2013-09-17,-0.0007661935183466649
2013-09-18,0.008065515766300392
2013-09-19,0.0027042453827620045
2013-09-20,0.0072983917279564395
2013-09-23,0.0023508807504961657
2013-09-24,0.0020228606089713664
2013-09-25,0.0061695344145968715
2013-09-26,-0.00343751573521714
2013-09-27,-0.012132949081325447
2013-09-30,0.0010769302922429883
2013-10-01,-0.0074193517792423514
2013-10-02,0.0006537754424651287
2013-10-03,0.0021276020458768975
2013-10-04,-0.0018224007905548291
2013-10-07,0.0026032959369835526
2013-10-08,0.0050244086052604895
2013-10-09,0.014641843445243176
2013-10-10,-0.005104929417769706
2013-10-11,-0.00803044097338677
2013-10-14,0.005498048115972599
2013-10-15,0.006568416321528891
2013-10-16,-0.0028713452939638567
2013-10-17,0.004538607375222669
2013-10-18,0.0
2013-10-21,0.00046134712258746354
2013-10-22,-0.008484920649131394
2013-10-23,0.0008330975012603098
2013-10-24,0.007641527484775185
2013-10-25,-0.0010379969270165
2013-10-28,0.00516991154593555
2013-10-29,0.0033141547367005852
2013-10-30,-0.006373494343462744
2013-10-31,0.006519645854806139
2013-11-01,0.0028428489675824168
2013-11-04,-0.002318055225695277
2013-11-05,-0.009210169507058278
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,-0.0019913098968619013
2013-11-12,-0.005776721731026126
2013-11-13,-0.001773212648022373
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0011925593581311937
2013-11-19,0.0016884959560499737
2013-11-20,0.004640500673453155
2013-11-21,0.0002125358675794245
2013-11-22,0.00475527080563635
2013-11-25,6.408024744040361e-05
2013-11-26,0.002933757055755507
2013-11-27,0.004875363717810427
2013-11-29,0.0018829905523902114
2013-12-02,-0.0008101037643939678
2013-12-03,-0.004642885586660052
2013-12-04,0.002319490563644642
2013-12-05,0.006100689858742671
2013-12-06,0.0032058812728288236
2013-12-09,-0.0026176446324972023
2013-12-10,-0.001521721929019539
2013-12-11,0.004003117036378776
2013-12-12,0.002592997673050022
2013-12-13,0.00851718449857614
2013-12-16,0.0018263370484254949
2013-12-17,-0.0035436373628074565
2013-12-18,-0.005043904004696892
2013-12-19,0.0012076626336825873
2013-12-20,0.005050410062104099
2013-12-23,0.00700298966951825
2013-12-24,0.004656955083006591
2013-12-26,0.0017016108749132665
2013-12-27,-0.0019095181216845013
2013-12-30,0.0015482358897390143
2013-12-31,-0.003959127306439832
2014-01-02,-0.0008073305376788806
2014-01-03,0.0008815626740054365
2014-01-06,0.006236562313159526
2014-01-07,0.010976744432773038
2014-01-08,0.0016684848529069022
2014-01-09,0.003152384799994799
2014-01-10,-0.0010240895182573005
2014-01-13,0.0036795832442650146
2014-01-14,0.00830608939085292
2014-01-15,-0.00035689136644682066
2014-01-16,-0.008126939835503022
2014-01-17,0.0077385124691674795
2014-01-21,-0.00639871506335695
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,-0.005358391422203188
2014-01-28,-0.006361199751413753
2014-01-29,0.022609736823878058
2014-01-30,-0.0011470739710628685
2014-01-31,0.0007243958120306185
2014-02-03,0.0037195902765455014
2014-02-04,-0.0010625459876856503
2014-02-05,0.0018280781120884938
2014-02-06,0.0034845938856811424
2014-02-07,0.0012306461826408488
2014-02-10,0.0015329596539374935
2014-02-11,0.0011980245032536473
2014-02-12,-0.001854684503652093
2014-02-13,-0.005227565700495174
2014-02-14,0.005403638926032107
2014-02-18,-0.0013800871491390088
2014-02-19,0.010408844932434758
2014-02-20,0.0028197199114286206
2014-02-21,-0.001322746794137475
2014-02-24,0.005730412575675166
2014-02-25,0.006159530513742931
2014-02-26,0.0013133278581678107
2014-02-27,-0.0015968457930868006
2014-02-28,-0.01227980624762069
2014-03-03,0.011487858548142967
2014-03-04,0.002411186726022985
2014-03-05,0.0038165766701188106
2014-03-06,0.003118065896327349
2014-03-07,0.0007675857818541731
2014-03-10,0.0023924457964360603
2014-03-11,-0.0040378486072795376
2014-03-12,0.003452586590136686
2014-03-13,-0.005063693526771884
2014-03-14,0.006585856481635732
2014-03-17,0.0027140705701548815
2014-03-18,0.0009693378435773905
2014-03-19,-0.00394565162233288
2014-03-20,0.005172422867443042
2014-03-21,0.003071404747026835
2014-03-24,0.008213012900335246
2014-03-25,0.004410376231444707
2014-03-26,-0.002874497069093357
2014-03-27,0.004105670539208018
2014-03-28,0.008728997236204608
2014-03-31,0.006313586190872922
2014-04-01,0.0034086281999482944
2014-04-02,0.0002206117074090357
2014-04-03,0.005304462153424977
2014-04-04,-0.006403470406800431
2014-04-07,0.0038722608848632024
2014-04-08,0.0023338970736066235
2014-04-09,-0.00012246346772814426
2014-04-10,-0.0055285846933519275
2014-04-11,0.002578360692277793
2014-04-14,0.0011964118118422574
2014-04-15,0.0030731192609028527
2014-04-16,0.0015107014055175008
2014-04-17,-0.0017619242353954956
2014-04-21,-0.0008446970602295753
2014-04-22,-0.0017944932186220951
2014-04-23,0.0030982544893165148
2014-04-24,-0.007822679238002284
2014-04-25,0.002922072512529277
2014-04-28,0.002006547576287343
2014-04-29,-0.003221456826042224
2014-04-30,0.001458496311200308
2014-05-01,0.000663080606233202
2014-05-02,-0.00370564865804051
2014-05-05,0.005538962883969557
2014-05-06,0.0015652295957368349
2014-05-07,-0.001389964053846915
2014-05-08,-0.001109246508272936
2014-05-09,0.003970687268133815
2014-05-12,-0.001308726764085943
2014-05-13,-0.0023767721986727385
2014-05-14,-0.0019943908287977097
2014-05-15,2.2773775975626766e-05
2014-05-16,0.00034443502705928676
2014-05-19,8.677776741529175e-05
2014-05-20,0.003061285936434966
2014-05-21,0.0012695687182500363
2014-05-22,0.00233668068050592
2014-05-23,0.005408798776033817
2014-05-27,-0.0004346587778999269
2014-05-28,0.0031384989821892865
2014-05-29,-0.0008129619141348792
2014-05-30,0.0009127163423666821
2014-06-02,-0.00347596709162688
2014-06-03,-0.003267739954668178
2014-06-04,0.0021862072220639496
2014-06-05,0.004522696215923873
2014-06-06,0.00047139150606870125
2014-06-09,0.0004313585228993949
2014-06-10,-4.010611244231158e-05
2014-06-11,0.00019791739122839612
2014-06-12,0.006209074381941138
2014-06-13,-0.0016014879479900916
2014-06-16,-0.0013190836243111856
2014-06-17,0.0008872893182627591
2014-06-18,-0.0010691296270246198
2014-06-19,-0.0003720548631231377
2014-06-20,-0.0018639902053285528
2014-06-23,0.001435219026070567
2014-06-24,0.0002552609805172693
2014-06-25,0.0007674296062179823
2014-06-26,-0.00019134908288397844
2014-06-27,0.0014263355565849668
2014-06-30,0.005452647116896632
2014-07-01,0.0011325785981391053
2014-07-02,0.003263038216176639
2014-07-03,-0.00077167255703677
2014-07-07,-0.004287216591307933
2014-07-08,0.0012410763548010206
2014-07-09,-0.018355987159512765
2014-07-10,0.002208745276766748
2014-07-11,0.008771499561424893
2014-07-14,0.0006100128989430507
2014-07-15,0.0031217837595490755
2014-07-16,-0.0026158128543131726
2014-07-17,0.0013683360074281709
2014-07-18,-0.002386916118225326
2014-07-21,0.0034796904090478448
2014-07-22,0.00028335892486294886
2014-07-23,0.0015449185933404232
2014-07-24,-0.0034452469974038747
2014-07-25,0.0001580515573026123
2014-07-28,0.0007432941987454969
2014-07-29,0.0032162908171110838
2014-07-30,-0.010718070022315555
2014-07-31,-1.2790132651849728e-05
2014-08-01,0.0011605317373171854
2014-08-04,-0.004226057983905709
2014-08-05,-0.00405973899469241
2014-08-06,0.003896761090643839
2014-08-07,0.00018649519724725868
2014-08-08,0.005506902653957711
2014-08-11,-0.0025742962414188075
2014-08-12,0.003881043967591289
2014-08-13,0.0007416069339304923
2014-08-14,0.004028673374357359
2014-08-15,0.004148090823212064
2014-08-18,0.0016622735190421059
2014-08-19,-0.002238355402475673
2014-08-20,-0.0010503618903689512
2014-08-21,-0.0005336300905784471
2014-08-22,0.004777847298186534
2014-08-25,0.0012890529499995369
2014-08-26,-5.8045419061624923e-05
2014-08-27,-0.005304779504051267
2014-08-28,0.004565221004505721
2014-08-29,0.0025534151616732944
2014-09-02,0.0020713341546410805
2014-09-03,0.0014126596871684499
2014-09-04,-0.00012432520164778994
2014-09-05,0.00035231906142669844
2014-09-08,-0.0001315717493682094
2014-09-09,-0.0002441388379330447
2014-09-10,-0.005998467051125534
2014-09-11,-0.0015114183404575817
2014-09-12,-0.0007051106255298175
2014-09-15,0.0
2014-09-16,0.00013922121968523753
2014-09-17,0.0042346373301114905
2014-09-18,0.00026769119728852197
2014-09-19,-0.0031271586602588212
2014-09-22,-0.005983273492759689
2014-09-23,0.0022956992986222116
2014-09-24,-0.003906522167375866
2014-09-25,0.0017396012382406606
2014-09-26,-0.009111601646766901
2014-09-29,0.0007598254995372904
2014-09-30,-0.0014962594838533528
2014-10-01,0.0027258700214069665
2014-10-02,0.005010086369824512
2014-10-03,0.003635332689648446
2014-10-06,-0.005089720987259967
2014-10-07,-0.0013353423495411775
2014-10-08,0.00021750880954158697
2014-10-09,-0.011299103596198186
2014-10-10,0.0016152298133937793
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,0.0
2014-10-17,0.0
2014-10-20,0.002361544343754054
2014-10-21,-0.000828386305335047
2014-10-22,0.002749223163624261
2014-10-23,0.0008302788045980593
2014-10-24,-0.0008056967526358449
2014-10-27,0.00023589180126288418
2014-10-28,-0.0008398531028234379
2014-10-29,-0.0004172471340771566
2014-10-30,0.0035624589889360885
2014-10-31,0.0012616706406395428
2014-11-03,-0.0005484764145344511
2014-11-04,0.0013703915866733276
2014-11-05,0.00019388674345152354
2014-11-06,-2.116502647669042e-05
2014-11-07,-1.3591879391303455e-05
2014-11-10,-0.0013254039567691576
2014-11-11,-0.005658559154331995
2014-11-12,0.0025625282416671218
2014-11-13,0.00019268943532579262
2014-11-14,-0.005274999957649969
2014-11-17,-0.00012892810115616244
2014-11-18,-0.0021696192267600845
2014-11-19,-0.0032174964923061553
2014-11-20,0.01003994065980141
2014-11-21,0.0010434625183595217
2014-11-24,0.0015253208236133678
2014-11-25,-0.00021577925688222668
2014-11-26,0.001344347547500784
2014-11-28,-0.004399307259885871
2014-12-01,-0.002209273123555824
2014-12-02,0.002827290050250456
2014-12-03,-0.00040153549531771497
2014-12-04,0.0008577225963176475
2014-12-05,-0.0019336093787073881
2014-12-08,-0.011225099578938257
2014-12-09,-0.0019572182382584934
2014-12-10,0.001713676811518408
2014-12-11,-0.00597818372816171
2014-12-12,0.00566464629288043
2014-12-15,-0.007361430205894535
2014-12-16,0.0019834575120173644
2014-12-17,0.00952655307078873
2014-12-18,0.004660742862411294
2014-12-19,0.0008585832202395285
2014-12-22,0.001770965669687641
2014-12-23,0.000994462474587432
2014-12-24,0.0015463084640935823
2014-12-26,0.0013945862365853268
2014-12-29,-0.001883864479803299
2014-12-30,0.00041315445282548414
2014-12-31,0.0036675810401387704
2015-01-02,-0.003031039981965475
2015-01-05,-0.001012699681353688
2015-01-06,0.004581124235925312
2015-01-07,0.005974330051441253
2015-01-08,-8.313461781713332e-05
2015-01-09,-0.003929650200478803
2015-01-12,0.0019669849989715532
2015-01-13,-0.004600634244378284
2015-01-14,0.00813590951131658
2015-01-15,-0.0013221560295902334
2015-01-16,0.0018291672728640521
2015-01-20,-0.002634565922911314
2015-01-21,0.002520131608736431
2015-01-22,0.00021362919538942
2015-01-23,-0.001162730726912786
2015-01-26,-0.00586137865984528
2015-01-27,0.002183491675941802
2015-01-28,-0.0003924233093225693
2015-01-29,-0.001203951969175481
2015-01-30,0.0005430943813334112
2015-02-02,0.0002648467281136125
2015-02-03,-0.0007527730595319614
2015-02-04,0.00018125715373776616
2015-02-05,0.0001926959356054559
2015-02-06,-0.001826092461128106
2015-02-09,0.001767733528540969
2015-02-10,-0.00037163546545305955
2015-02-11,0.0017831507260320436
2015-02-12,0.0007382325496131916
2015-02-13,-0.0006555579018580525
2015-02-17,-0.00028779421319496056
2015-02-18,-0.00017714880669430485
2015-02-19,0.0008905989730767064
2015-02-20,5.151998311137186e-06
2015-02-23,0.0005162794431370844
2015-02-24,-0.0001635468947418039
2015-02-25,0.00042373320876311306
2015-02-26,-0.0003868704901025043
2015-02-27,0.0008934110929699428
2015-03-02,-0.001014049845427016
2015-03-03,-0.0011372859385945565
2015-03-04,0.0012145993970098816
2015-03-05,0.0001032007271009607
2015-03-06,-0.0014225245591541701
2015-03-09,-0.005484909006523919
2015-03-10,0.0020682651879842463
2015-03-11,-0.0004545201067352566
2015-03-12,-0.001071269915287913
2015-03-13,0.00145945195568612
2015-03-16,-0.001141385594201898
2015-03-17,0.00018119391324982205
2015-03-18,0.0011684729598680792
2015-03-19,0.003870512042871584
2015-03-20,-0.0015357487563698634
2015-03-23,-0.00041545938103764585
2015-03-24,-0.0002625582062656549
2015-03-25,-0.002700790870666625
2015-03-26,-0.0008943593965415928
2015-03-27,0.0
2015-03-30,-0.0022545798885331013
2015-03-31,-1.0991963314243956e-05
2015-04-01,0.003294038208986283
2015-04-02,-0.006255358714136021
2015-04-06,0.000766311066300074
2015-04-07,-0.0011674149426228683
2015-04-08,-0.0003142872796120798
2015-04-09,0.0008338643321006094
2015-04-10,0.001121008415317204
2015-04-13,-0.0006084869355694521
2015-04-14,0.0007352847253986553
2015-04-15,-0.0017728415167521836
2015-04-16,-0.003924705033411631
2015-04-17,0.002882025013042089
2015-04-20,0.004223050965706117
2015-04-21,0.0016694696519167665
2015-04-22,-0.004722494736670457
2015-04-23,0.004830358410484238
2015-04-24,0.0027619732280574085
2015-04-27,6.172610141609537e-05
2015-04-28,-0.005109680277774263
2015-04-29,-0.004806189044967759
2015-04-30,0.004270428304431736
2015-05-01,0.00014691714416587712
2015-05-04,-7.866109360885726e-06
2015-05-05,0.002883939236118223
2015-05-06,0.0022170128417676517
2015-05-07,0.00377910096446612
2015-05-08,-0.0002124233403217255
2015-05-11,-0.003511706132091816
2015-05-12,0.003274561783142711
2015-05-13,0.0037779059444216032
2015-05-14,0.0012512661044150567
2015-05-15,-0.0020964059461404095
2015-05-18,0.0014833365490811074
2015-05-19,-0.00033762000590187053
2015-05-20,-0.0018886044108419294
2015-05-21,-5.85189120092726e-06
2015-05-22,-0.0004944866436456148
2015-05-26,0.002702066049261874
2015-05-27,-0.0019008249573853027
2015-05-28,-0.003044042086709928
2015-05-29,0.0006931579255160707
2015-06-01,-0.0034860386997518007
2015-06-02,0.0046515372904825745
2015-06-03,-0.004993868386754321
2015-06-04,-0.0014442956615562138
2015-06-05,0.00038908519479444984
2015-06-08,-0.0014267220292587509
2015-06-09,-0.001107038986330679
2015-06-10,0.0028022831827425204
2015-06-11,-0.0036837369659462518
2015-06-12,-0.007270910712021797
2015-06-15,-0.0011537160131905996
2015-06-16,1.4249290816746151e-05
2015-06-17,0.0020794717494757348
2015-06-18,-0.0007170608053298231
2015-06-19,0.005054503244415302
2015-06-22,0.0012848417690136385
2015-06-23,-0.0012475836750880551
2015-06-24,0.00341278105746337
2015-06-25,-0.0014735119359283798
2015-06-26,-0.01149921722417338
2015-06-29,0.006839089577954112
2015-06-30,0.007113125616548062
2015-07-01,0.004961322931201735
2015-07-02,-0.005103140426443302
2015-07-06,-0.002370657211719611
2015-07-07,-0.010697162348683406
2015-07-08,0.0067136236243632965
2015-07-09,0.007614091534534407
2015-07-10,0.006336077697989443
2015-07-13,0.0005208445752373538
2015-07-14,-8.962733522045654e-05
2015-07-15,0.0042960433453449205
2015-07-16,0.004254458148493846
2015-07-17,0.0017355270867097032
2015-07-20,-0.003929501639263468
2015-07-21,-0.011094690371435165
2015-07-22,0.0016890475115614457
2015-07-23,0.0006805284541199421
2015-07-24,-0.0021222759033496593
2015-07-27,0.0011732233116891558
2015-07-28,0.00018939762105012252
2015-07-29,-0.0026266794488056713
2015-07-30,0.0009065753875096164
2015-07-31,0.001520292598515547
2015-08-03,-0.0004917037098955989
2015-08-04,0.0009814937431630291
2015-08-05,0.00047476507919578045
2015-08-06,-0.002683041576818037
2015-08-07,0.001730870550882333
2015-08-10,-0.0030148189033885075
2015-08-11,-0.0033933875402389255
2015-08-12,0.0005766673530913847
2015-08-13,-0.0009366556109458267
2015-08-14,-0.0015662188807111677
2015-08-17,-0.0007753543479000145
2015-08-18,-0.002450254613477454
2015-08-19,-0.005981647879584351
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,0.0
2015-08-25,0.0
2015-08-26,0.0
2015-08-27,0.0
2015-08-28,0.0
2015-08-31,0.0
2015-09-01,0.0
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,0.0
2015-09-08,0.0
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,0.0
2015-09-14,0.0
2015-09-15,0.0
2015-09-16,0.0
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,0.0
2015-10-22,0.005733295656941834
2015-10-23,-0.0012532969045403863
2015-10-26,-0.0028592000598784972
2015-10-27,0.0005212893008644473
2015-10-28,-0.0033452501968553538
2015-10-29,0.0005952800716519826
2015-10-30,0.00014787667586710934
2015-11-02,-0.002333147366313542
2015-11-03,0.0019154796909907916
2015-11-04,-0.0005384670841588555
2015-11-05,-0.002633328748903396
2015-11-06,-0.0021754281139332353
2015-11-09,-0.0035230598181592576
2015-11-10,0.0009059163036900356
2015-11-11,-0.00269219207767355
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,0.0006816855002901613
2015-11-17,0.00014320008062791218
2015-11-18,0.001987493560026381
2015-11-19,0.0027387704926320083
2015-11-20,0.0004404157164545721
2015-11-23,-0.0024083248464204688
2015-11-24,0.0015618832153110175
2015-11-25,-0.0008158929862317963
2015-11-27,0.001091133729371792
2015-11-30,0.0022394004786621706
2015-12-01,-0.0014231599690469944
2015-12-02,0.0004334748236091814
2015-12-03,-0.00024496189479777486
2015-12-04,-0.0008997165610089427
2015-12-07,-0.009054535738948558
2015-12-08,-0.004184245957660873
2015-12-09,0.0022257672340083227
2015-12-10,-0.010633821146169491
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0015632571729285762
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0015974953084980452
2015-12-24,-0.0019962834312142273
2015-12-28,0.003495970627173364
2015-12-29,-0.0017955578428654935
2015-12-30,-0.002252817883333571
2015-12-31,0.0
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-11,0.0
2016-01-12,0.0
2016-01-13,0.0
2016-01-14,0.0
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,0.0
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,0.0
2016-02-03,0.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,0.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-16,0.0
2016-02-17,0.0
2016-02-18,0.0
2016-02-19,0.0
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,0.0
2016-02-26,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,-0.0024393117317200704
2016-03-14,-0.005732577071361975
2016-03-15,-0.002446829661513266
2016-03-16,-0.0021796429890382084
2016-03-17,0.0032105111579049297
2016-03-18,-0.0012748061833285271
2016-03-21,-0.0040424644229178925
2016-03-22,-0.0004975788123693168
2016-03-23,-0.004537061958670016
2016-03-24,0.0003847942800402931
2016-03-28,-0.0006330473912260245
2016-03-29,0.0059251437401160205
2016-03-30,-0.0007103552634668971
2016-03-31,-3.6833830866929895e-05
2016-04-01,0.0035004540265340446
2016-04-04,-0.012669751507947469
2016-04-05,-0.00433128811624048
2016-04-06,-0.004858296977234699
2016-04-07,0.008659666318314746
2016-04-08,0.005222375206859492
2016-04-11,0.0025179794460917716
2016-04-12,0.0041676545557621176
2016-04-13,-0.003723211546717693
2016-04-14,-0.0012514122975566264
2016-04-15,-0.004334810649887733
2016-04-18,0.0023115928479753908
2016-04-19,-0.001307661035810976
2016-04-20,-4.2035474635475427e-05
2016-04-21,-0.0034841551046758835
2016-04-22,-0.0011650858244901129
2016-04-25,0.003888364131414611
2016-04-26,-0.0046640574646823665
2016-04-27,-0.004932216349136907
2016-04-28,-0.0021982201164258927
2016-04-29,0.0013431660373015623
2016-05-02,-0.006740204205705085
2016-05-03,-0.002591831535645024
2016-05-04,0.0020171892262308244
2016-05-05,-0.001458459234512117
2016-05-06,0.000499479154224909
2016-05-09,0.0013126019655305022
2016-05-10,-0.00031594849755593767
2016-05-11,0.000873212538975965
2016-05-12,-0.0011318164454334754
2016-05-13,6.539591195240418e-05
2016-05-16,0.0008075045255098171
2016-05-17,-0.0009235630612959355
2016-05-18,-0.002822769745536875
2016-05-19,0.00233545252819221
2016-05-20,0.004601643533324141
2016-05-23,0.0018128842930265339
2016-05-24,0.0031736027131790937
2016-05-25,0.0005690751937484054
2016-05-26,0.0013692282858659961
2016-05-27,0.002023027549501964
2016-05-31,-0.0027393608859404028
2016-06-01,-0.0027406122079822667
2016-06-02,-0.0022032812932718015
2016-06-03,0.0020489467002905173
2016-06-06,0.004105851333195423
2016-06-07,0.0034146958176808004
2016-06-08,-0.005711489989956311
2016-06-09,-0.010048941021127682
2016-06-10,-0.008010237096247073
2016-06-13,-0.001843010056240344
2016-06-14,0.003071819631908759
2016-06-15,-0.0030451862017907482
2016-06-16,3.5786372844877286e-05
2016-06-17,0.007897020552401114
2016-06-20,0.00170938372780884
2016-06-21,0.00017840244283688048
2016-06-22,0.006679852008057781
2016-06-23,-0.03568834474187068
2016-06-24,-0.004072687118722578
2016-06-27,0.0
2016-06-28,0.00813523297489147
2016-06-29,0.001464779173931197
2016-06-30,-0.0009559101302443127
2016-07-01,-0.005438980566731315
2016-07-05,-0.00583566514246449
2016-07-06,0.0011163142576235587
2016-07-07,9.416711910214721e-05
2016-07-08,0.005734547367992451
2016-07-11,0.0031910686440399165
2016-07-12,0.0015451301379738364
2016-07-13,0.004952591725576597
2016-07-14,0.001344157663624466
2016-07-15,0.0030893940438259087
2016-07-18,-0.003688027611680491
2016-07-19,0.004150108988151567
2016-07-20,-0.0008301884543131053
2016-07-21,0.000753084248193046
2016-07-22,0.00580523511366317
2016-07-25,0.00225544849456506
2016-07-26,0.0037899317492481035
2016-07-27,-0.0015265339745394926
2016-07-28,0.0015031889302053174
2016-07-29,0.003862766841026822
2016-08-01,-0.0023156788135844535
2016-08-02,-0.00371899365318612
2016-08-03,0.002834756334444044
2016-08-04,0.007151878357141996
2016-08-05,0.0013941956611519797
2016-08-08,0.0028486421195964623
2016-08-09,-0.003418526157726555
2016-08-10,0.0015336655833726566
2016-08-11,-0.0008574801007205865
2016-08-12,0.0030013762796988756
2016-08-15,-0.002350289934157306
2016-08-16,-0.0011951503872418816
2016-08-17,-0.00020323461594730344
2016-08-18,0.0016253931015639304
2016-08-19,-0.00043270788936257415
2016-08-22,0.005001231396041045
2016-08-23,0.0009319073630651797
2016-08-24,0.0024018643770330837
2016-08-25,0.0020808255335108814
2016-08-26,0.0022872594033860787
2016-08-29,-0.0013340984372052888
2016-08-30,-0.0008714620033685725
2016-08-31,-0.002932974329972744
2016-09-01,0.006729577673234238
2016-09-02,0.0033627226406807206
2016-09-06,-0.00019001532537219515
2016-09-07,-0.005152710827084794
2016-09-08,-0.008772724118935238
2016-09-09,-0.00806783056284226
2016-09-12,-0.0039050852393303862
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.007875338231123121
2016-09-19,0.005318609936587082
2016-09-20,0.005540354768575618
2016-09-21,0.006579715091871674
2016-09-22,-0.004330398228433474
2016-09-23,-0.0069145784380901685
2016-09-26,0.0024578465306428487
2016-09-27,0.0017965295816235898
2016-09-28,-0.002915751113366938
2016-09-29,0.0026288545754860394
2016-09-30,0.000948379255369414
2016-10-03,0.002550350945939955
2016-10-04,0.0031620819222202374
2016-10-05,-0.001046927263484316
2016-10-06,0.0016305861178436026
2016-10-07,0.004599690971975501
2016-10-10,-0.0014417959047897551
2016-10-11,0.003024655893337691
2016-10-12,-0.008876263727727835
2016-10-13,0.011733369068542127
2016-10-14,0.0012500438325582493
2016-10-17,0.009866315274261852
2016-10-18,-0.004457209967807163
2016-10-19,-0.0006848409079365811
2016-10-20,-0.0034385133930521245
2016-10-21,0.004334711412942181
2016-10-24,-0.0018828789406262602
2016-10-25,-0.007506467987651684
2016-10-26,0.005273621722241859
2016-10-27,0.0007307550515258823
2016-10-28,0.004740502811643359
2016-10-31,0.0023903170095710084
2016-11-01,0.0017319460437491708
2016-11-02,-0.00044394559432342024
2016-11-03,-0.007629639423378217
2016-11-04,0.01902799971005265
2016-11-07,-0.0025550067573477217
2016-11-08,-0.021847231014779957
2016-11-09,0.0011705539822836886
2016-11-10,0.0005730015794012376
2016-11-11,-0.0010561950120329296
2016-11-14,0.0031724313581872068
2016-11-15,-0.0008810577995819833
2016-11-16,0.002983820521193062
2016-11-17,-0.0016043750616726736
2016-11-18,0.0036609566677287164
2016-11-21,0.003705115714348386
2016-11-22,-0.0011905098319509233
2016-11-23,7.761814162120766e-05
2016-11-25,-0.0019952246893752057
2016-11-28,0.0006230050587948479
2016-11-29,0.0011958464681610461
2016-11-30,4.247714189194583e-05
2016-12-01,-0.0007805977997741497
2016-12-02,0.005212385074571775
2016-12-05,0.004322791219538487
2016-12-06,0.00389788429748559
2016-12-07,0.004795158035884702
2016-12-08,0.0018242058994035486
2016-12-09,-0.003010106418769629
2016-12-12,0.004179361894946592
2016-12-13,-0.0012393357729791217
2016-12-14,0.0032147235596272643
2016-12-15,0.004698544487394885
2016-12-16,0.0018295332381338555
2016-12-19,0.007793594411508581
2016-12-20,0.001438396735199985
2016-12-21,0.0014694186075043785
2016-12-22,-0.004885171256128576
2016-12-23,0.0029074389264579776
2016-12-27,0.006400703199409552
2016-12-28,-0.005952643680048492
2016-12-29,0.002481242475949113
2016-12-30,0.004163140267984383
2017-01-03,-0.000533838190846809
2017-01-04,-0.00043616772075865756
2017-01-05,0.0013589135620207034
2017-01-06,0.00038705060278475576
2017-01-09,0.0007392074938058608
2017-01-10,-0.002071171484601364
2017-01-11,-0.0066376630794224125
2017-01-12,0.0007522449977568173
2017-01-13,-0.008249397477274857
2017-01-17,-0.002214924409983846
2017-01-18,-0.00031002162237745963
2017-01-19,0.006667254518329285
2017-01-20,0.0003259259258012294
2017-01-23,0.004426339908349695
2017-01-24,0.011045203923449449
2017-01-25,0.0015756442613097878
2017-01-26,0.0013400579228821812
2017-01-27,-0.005193611776525305
2017-01-30,-0.005599452068125995
2017-01-31,0.005902625489751899
2017-02-01,-0.0048992647494989355
2017-02-02,0.003047752498491141
2017-02-03,0.00020474554738192
2017-02-06,0.003583415917747047
2017-02-07,-0.0012173738519766439
2017-02-08,0.00463716057759868
2017-02-09,0.0028710473224917753
2017-02-10,0.0037752614351426452
2017-02-13,-0.0038091360394328757
2017-02-14,-0.0007438025946729363
